Date,Open,High,Low,Close,Volume,returns,is_outlier
2020-01-02 00:00:00-05:00,6.519999980926514,6.559999942779541,6.449999809265137,6.519999980926514,5348900,,False
2020-01-03 00:00:00-05:00,6.389999866485596,6.550000190734863,6.389999866485596,6.460000038146973,3658200,-0.009202445238506662,False
2020-01-06 00:00:00-05:00,6.400000095367432,6.739999771118164,6.400000095367432,6.679999828338623,7882700,0.03405569487500437,False
2020-01-07 00:00:00-05:00,6.760000228881836,6.829999923706055,6.599999904632568,6.659999847412109,6362700,-0.002994009197675007,False
2020-01-08 00:00:00-05:00,6.639999866485596,6.699999809265137,6.579999923706055,6.659999847412109,4983800,0.0,False
2020-01-09 00:00:00-05:00,6.699999809265137,6.730000019073486,6.599999904632568,6.639999866485596,3262800,-0.003003000207918216,False
2020-01-10 00:00:00-05:00,6.659999847412109,6.659999847412109,6.510000228881836,6.559999942779541,3390300,-0.012048181523292234,False
2020-01-13 00:00:00-05:00,6.590000152587891,6.670000076293945,6.510000228881836,6.670000076293945,3292900,0.01676831318199623,False
2020-01-14 00:00:00-05:00,6.679999828338623,6.730000019073486,6.610000133514404,6.639999866485596,3558800,-0.004497782528515182,False
2020-01-15 00:00:00-05:00,6.639999866485596,6.809999942779541,6.619999885559082,6.730000019073486,4618200,0.013554240120116967,False
2020-01-16 00:00:00-05:00,6.789999961853027,6.889999866485596,6.789999961853027,6.820000171661377,5093800,0.013372979544252761,False
2020-01-17 00:00:00-05:00,6.849999904632568,6.869999885559082,6.690000057220459,6.730000019073486,3971600,-0.013196502979847646,False
2020-01-21 00:00:00-05:00,6.690000057220459,6.699999809265137,6.579999923706055,6.579999923706055,3230000,-0.022288275622929676,False
2020-01-22 00:00:00-05:00,6.579999923706055,6.699999809265137,6.579999923706055,6.630000114440918,2540700,0.0075988132696971356,False
2020-01-23 00:00:00-05:00,6.599999904632568,6.670000076293945,6.519999980926514,6.659999847412109,2659800,0.00452484652388585,False
2020-01-24 00:00:00-05:00,6.710000038146973,6.760000228881836,6.550000190734863,6.590000152587891,3275300,-0.010510464929127439,False
2020-01-27 00:00:00-05:00,6.400000095367432,6.400000095367432,6.119999885559082,6.260000228881836,7277800,-0.05007585979743323,False
2020-01-28 00:00:00-05:00,6.309999942779541,6.429999828338623,6.289999961853027,6.409999847412109,2408500,0.023961599528098843,False
2020-01-29 00:00:00-05:00,6.460000038146973,6.46999979019165,6.340000152587891,6.340000152587891,1906700,-0.010920389468102698,False
2020-01-30 00:00:00-05:00,6.260000228881836,6.320000171661377,6.159999847412109,6.239999771118164,3412400,-0.015772930451572353,False
2020-01-31 00:00:00-05:00,6.210000038146973,6.260000228881836,6.059999942779541,6.099999904632568,3795300,-0.022435876862301307,False
2020-02-03 00:00:00-05:00,6.130000114440918,6.230000019073486,6.090000152587891,6.210000038146973,3790600,0.01803280905477811,False
2020-02-04 00:00:00-05:00,6.329999923706055,6.360000133514404,6.139999866485596,6.150000095367432,7154700,-0.009661826475196755,False
2020-02-05 00:00:00-05:00,6.190000057220459,6.300000190734863,6.170000076293945,6.199999809265137,5955700,0.008130034654042939,False
2020-02-06 00:00:00-05:00,6.21999979019165,6.230000019073486,6.130000114440918,6.130000114440918,3650400,-0.011290273706075382,False
2020-02-07 00:00:00-05:00,6.099999904632568,6.150000095367432,6.019999980926514,6.019999980926514,4757800,-0.017944556518892818,False
2020-02-10 00:00:00-05:00,6.010000228881836,6.110000133514404,5.960000038146973,6.050000190734863,3873600,0.0049834235719934394,False
2020-02-11 00:00:00-05:00,6.099999904632568,6.210000038146973,6.059999942779541,6.190000057220459,6155000,0.023140473069735767,False
2020-02-12 00:00:00-05:00,6.25,6.28000020980835,6.070000171661377,6.070000171661377,4635000,-0.019386087956349107,False
2020-02-13 00:00:00-05:00,6.039999961853027,6.050000190734863,5.949999809265137,6.0,3319500,-0.01153215316009093,False
2020-02-14 00:00:00-05:00,5.989999771118164,6.010000228881836,5.789999961853027,5.829999923706055,5094000,-0.02833334604899085,False
2020-02-18 00:00:00-05:00,5.860000133514404,6.239999771118164,5.840000152587891,6.090000152587891,13146500,0.04459695236437633,False
2020-02-19 00:00:00-05:00,6.170000076293945,6.239999771118164,6.090000152587891,6.150000095367432,6265100,0.009852207106110678,False
2020-02-20 00:00:00-05:00,6.150000095367432,6.230000019073486,6.059999942779541,6.159999847412109,4414300,0.0016259759170100807,False
2020-02-21 00:00:00-05:00,6.159999847412109,6.159999847412109,5.96999979019165,6.010000228881836,3269800,-0.024350588026928244,False
2020-02-24 00:00:00-05:00,5.71999979019165,5.78000020980835,5.650000095367432,5.760000228881836,5541700,-0.04159733618621053,False
2020-02-25 00:00:00-05:00,5.840000152587891,5.849999904632568,5.429999828338623,5.5,9081500,-0.04513892683165899,False
