Date,Open,High,Low,Close,Volume
2020-01-02 00:00:00-05:00,72.55487636443185,75.13902112933003,71.85914770641553,74.1451187133789,454590
2020-01-03 00:00:00-05:00,74.04573066568555,75.53658430324968,72.65426575405094,72.75365447998047,221800
2020-01-06 00:00:00-05:00,72.05793014517495,72.55488138755547,70.66646514993467,70.76585388183594,290340
2020-01-07 00:00:00-05:00,70.66646458869113,71.56097833444653,69.5731733807119,70.86524963378906,320530
2020-01-08 00:00:00-05:00,70.66646459611941,71.06402710348294,65.69695221126045,65.79634094238281,655700
2020-01-09 00:00:00-05:00,66.19389761314285,66.39268264073394,63.112801722778734,64.20609283447266,679430
2020-01-10 00:00:00-05:00,64.0073223867551,66.29329358239411,63.70914860421014,64.30548858642578,520360
2020-01-13 00:00:00-05:00,64.6036570154436,65.99512191388942,63.80853204979637,65.19999694824219,283680
2020-01-14 00:00:00-05:00,65.10061367062757,69.17561239908436,64.10671117183936,68.08232116699219,271310
2020-01-15 00:00:00-05:00,68.08232079319093,72.95244452708893,67.5853695465253,70.66646575927734,466030
2020-01-16 00:00:00-05:00,71.46158533093461,73.94634137454935,71.46158533093461,72.8530502319336,335040
2020-01-17 00:00:00-05:00,73.15121940657771,73.3500044479411,70.86524830245358,72.3561019897461,201690
2020-01-21 00:00:00-05:00,72.15731527436176,72.75365521886913,71.06402411228598,71.36219787597656,183140
2020-01-22 00:00:00-05:00,71.66036116099481,71.75974988391744,68.87743900479389,69.27499389648438,271690
2020-01-23 00:00:00-05:00,68.87744148861897,69.57317015703987,66.39268541158184,67.58536529541016,202930
2020-01-24 00:00:00-05:00,67.1878063942921,67.58536890442237,65.59756393664523,66.98902893066406,228280
2020-01-27 00:00:00-05:00,64.70304616870169,65.00121992851143,62.11890138755418,63.21219253540039,316360
2020-01-28 00:00:00-05:00,63.11280492155488,67.58536590024775,62.516464974303936,67.48597717285156,209470
2020-01-29 00:00:00-05:00,68.18170702611613,68.47988079633286,66.49207588255179,67.28719329833984,143820
2020-01-30 00:00:00-05:00,65.79633559372692,68.38048789008431,64.20609327641942,67.98292541503906,164060
2020-01-31 00:00:00-05:00,67.6847554556039,68.28109541014963,64.60365937138936,64.80243682861328,188330
2020-02-03 00:00:00-05:00,64.60365591123123,65.49816958657682,63.70914223588562,64.10670471191406,140570
2020-02-04 00:00:00-05:00,64.2060967674654,66.49207543611485,63.51036808546282,66.09451293945312,200440
2020-02-05 00:00:00-05:00,66.79024354888159,70.56707600184849,66.4920773549363,69.57317352294922,216720
2020-02-06 00:00:00-05:00,69.87134701598747,70.86524949085002,66.88963959139978,67.08841705322266,271340
2020-02-07 00:00:00-05:00,66.59146246291299,67.08841367532278,65.00122009977638,65.1006088256836,206300
2020-02-10 00:00:00-05:00,65.10060980097394,67.88353966531014,64.30548481605678,67.48597717285156,136030
2020-02-11 00:00:00-05:00,67.58536462293807,69.37439201375356,66.09451099154974,68.9768295288086,156850
2020-02-12 00:00:00-05:00,68.87744558219497,70.36829931702279,67.78414677702186,68.18170928955078,192210
2020-02-13 00:00:00-05:00,67.08841732570103,70.36829853921829,66.79024354888159,69.57317352294922,155340
2020-02-14 00:00:00-05:00,69.67255633572711,71.46158367892134,68.38048777264103,70.56707000732422,170600
2020-02-18 00:00:00-05:00,70.46768486506394,72.05792726044379,69.87134491465574,69.97073364257812,214280
2020-02-19 00:00:00-05:00,70.56707276407334,73.94634255385725,70.16951027417986,72.65426635742188,230850
2020-02-20 00:00:00-05:00,72.75365861912357,77.32561610072968,71.66036740595112,77.1268310546875,364910
2020-02-21 00:00:00-05:00,76.53048602823633,77.0274372362119,72.85305012236664,74.1451187133789,303430
2020-02-24 00:00:00-05:00,70.9646354744579,70.9646354744579,67.98292816530315,70.07012176513672,321090
2020-02-25 00:00:00-05:00,69.57316973737179,72.35609956001615,64.40488016145937,65.1006088256836,418100
2020-02-26 00:00:00-05:00,65.29938904047546,65.79634027391248,58.342075563794126,58.93841552734375,717680
2020-02-27 00:00:00-05:00,56.75182753362829,61.62195098270733,50.88780544078118,60.52865982055664,629400
