date,open,high,low,close,volume,Dividends,Stock Splits,Capital Gains,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,volume_sma,volume_ratio,daily_return,volatility
2019-02-12 00:00:00-05:00,162.7416263833514,164.19030264815592,162.4538059320299,163.95045471191406,29722100,0.0,0.0,0.0,159.21965789794922,,161.13625061019513,159.33685437078006,68.80393646361577,1.7993962394150742,1.584994474408711,0.2144017650063632,159.21965789794922,165.5481059823099,152.89120981358855,35751620.0,0.8313497402355474,0.014786511191436036,0.011802661913997774
2019-02-13 00:00:00-05:00,164.6795311626305,165.16883015521967,163.8832491675702,164.06552124023438,26094100,0.0,0.0,0.0,159.63363342285157,,161.58992916945468,159.7257759831477,67.50336843155847,1.8641531863069645,1.6408954188056644,0.2232577675013001,159.63363342285157,166.09809344476082,153.16917340094233,35012615.0,0.7452770951269992,0.0007018372015039631,0.011200392290404402
2019-02-14 00:00:00-05:00,163.48032067992676,164.8522582626265,162.93347508732617,164.26702880859375,30326800,0.0,0.0,0.0,160.05912246704102,,162.00412483522007,160.09625510635658,64.75454833646478,1.9078697288634885,1.6943432129487341,0.21352651591475436,160.05912246704102,166.5693585492223,153.54888638485974,34838345.0,0.8705005935270461,0.001228213989362903,0.011186006093324619
2019-02-15 00:00:00-05:00,165.51421245411217,165.5525816698193,164.19024760537025,164.957763671875,32521700,0.0,0.0,0.0,160.4577491760254,,162.4607080112449,160.48990591891572,72.93495359966158,1.9708020923291656,1.749678830217598,0.22112326211156752,160.4577491760254,167.1492973146972,153.7662010373536,34497980.0,0.9427131675535785,0.004204951342281271,0.011126755788435005
2019-02-19 00:00:00-05:00,164.4493001459232,165.78285374225553,164.42051957212232,165.28396606445312,19487700,0.0,0.0,0.0,160.79497528076172,,162.89681503285325,160.87543550175877,79.66749112466704,2.0213795310944818,1.8040534343927848,0.217326096701697,160.79497528076172,167.75392142016938,153.83602914135406,32613205.0,0.5975401681619454,0.0019774903909766106,0.010991074438307904
2019-02-20 00:00:00-05:00,165.39907558738417,166.0514693678477,164.36294573225913,165.2551727294922,32593000,0.0,0.0,0.0,161.2895408630371,,163.2608822588802,161.22542561667208,73.51462491632171,2.0354566422081177,1.8503575549343303,0.18509908727378743,161.2895408630371,168.02565533845026,154.55342638762394,31407270.0,1.037753360925671,-0.00017420525200673165,0.009704294526190082
2019-02-21 00:00:00-05:00,164.81386690050618,165.2647820973129,163.77773691545374,164.65077209472656,25207400,0.0,0.0,0.0,161.74381484985352,,163.47533097693866,161.49756071858735,64.2738851664344,1.9777702583513133,1.8758504367591498,0.1019198215921635,161.74381484985352,168.06730387546605,155.420325824241,30762335.0,0.8194241431932914,-0.0036573780099155018,0.009816275057808828
2019-02-22 00:00:00-05:00,165.00577031492713,165.9843392290399,164.91941394320182,165.8692169189453,27735400,0.0,0.0,0.0,162.2086410522461,,163.84452358397573,161.84302143487966,71.45127444180063,2.001502149096069,1.9009889371363173,0.10051321195975182,162.2086410522461,168.29387963105373,156.12340247343846,30528215.0,0.9085169244254864,0.0074001768028015835,0.009836215763251891
2019-02-25 00:00:00-05:00,167.13560003246553,167.56732328060687,166.35848061882803,166.47361755371094,32608800,0.0,0.0,0.0,162.61014633178712,,164.24983791369365,162.20714236897777,67.7650297911996,2.042695544715883,1.9293376183906616,0.11335792632522157,162.61014633178712,168.70902989438912,156.51126276918512,30332860.0,1.0750321598424943,0.0036438384770391963,0.009608281242309027
2019-02-26 00:00:00-05:00,166.07065994470418,167.1739542173071,165.79242823617392,166.6462860107422,21939700,0.0,0.0,0.0,163.1181411743164,,164.6191686195226,162.5546242955619,63.47133461512536,2.0645443239607175,1.956384576938189,0.10815974702252862,163.1181411743164,168.74349084360807,157.49279150502474,29755285.0,0.7373379216498851,0.0010372121394883749,0.008962355310051821
2019-02-27 00:00:00-05:00,165.87877379103585,166.74223486881266,164.78506813717314,166.54075622558594,25162000,0.0,0.0,0.0,163.69473266601562,,164.91523592629983,162.86534006733882,66.14080389605611,2.0498958589610083,1.975089941304501,0.07480591765650724,163.69473266601562,168.03832878018855,159.3511365518427,29474175.0,0.8536964987145527,-0.0006332561479914789,0.00851429124601034
2019-02-28 00:00:00-05:00,166.02272921058596,166.75186159998105,165.68693627489532,166.15704345703125,25085500,0.0,0.0,0.0,164.05498733520508,,165.10652293361625,163.12093523203478,82.54630537964776,1.9855877015814656,1.9771897724753316,0.008397929106134017,164.05498733520508,167.91001135425256,160.1999633161576,28661125.0,0.8752447784237359,-0.002304017210267295,0.006876570868339028
2019-03-01 00:00:00-05:00,167.35626107861904,167.5577251022861,166.14741838000478,167.30828857421875,31431200,0.0,0.0,0.0,164.3538375854492,,165.44561564403242,163.44491810363456,84.33479892319423,2.0006975403978515,1.9818918260679375,0.01880571432991407,164.3538375854492,168.2463384916167,160.46133667928171,28369765.0,1.1079118914097454,0.006928656728808491,0.0063045805769290555
2019-03-04 00:00:00-05:00,168.41159582174808,168.65144372288597,165.46627120813503,167.3370819091797,38063500,0.0,0.0,0.0,164.68818740844728,,165.73687175864083,163.7450718322534,86.00528511663214,1.9917999263874435,1.9838736147237723,0.007926311663671193,164.68818740844728,168.3850166735311,160.99135814336344,28665755.0,1.3278387399878357,0.000172097480682476,0.00615705113926806
2019-03-05 00:00:00-05:00,167.4617919921875,167.97985696943496,166.6367147031247,167.4617919921875,22319900,0.0,0.0,0.0,164.92899551391602,,166.00244570981138,164.03082613878374,80.50042545972181,1.9716195710276452,1.981422639179795,-0.00980306815214993,164.92899551391602,168.69245323788084,161.1655377899512,28445810.0,0.78464631522182,0.0007452626852635369,0.005655939163180895
2019-03-06 00:00:00-05:00,167.62484502613722,167.65362559330455,166.24331924550793,166.51194763183594,27194600,0.0,0.0,0.0,165.05035781860352,,166.08088100367746,164.22104893508578,68.5588741211306,1.859832068591686,1.9571032009860145,-0.0972711323943285,165.05035781860352,168.8554927314993,161.24522290570772,28397720.0,0.9576332184414805,-0.005672006426372667,0.005591305586574794
2019-03-07 00:00:00-05:00,166.08986470386242,166.14742585607164,163.8544805784316,164.46849060058594,39407400,0.0,0.0,0.0,165.09401016235353,,165.8326860413556,164.23997072696568,51.194493550295746,1.5927153143899204,1.8842224492623543,-0.29150713487243385,165.09401016235353,168.84856331396762,161.33945701073944,28969590.0,1.3603023032082953,-0.012272134584409233,0.006263147101940312
2019-03-08 00:00:00-05:00,162.6264616378011,164.30539690468103,162.46336682571692,164.21905517578125,39303200,0.0,0.0,0.0,165.23504104614258,,165.5843209142854,164.23837514331044,45.37824111200214,1.3459457709749643,1.7765633622332073,-0.43061759125824306,165.23504104614258,168.59642153390115,161.87366055838402,28832940.0,1.3631353583782992,-0.0015166152731981297,0.005396783481629929
2019-03-11 00:00:00-04:00,164.90024868718277,167.74964318323885,164.8714681075584,167.63450622558594,30518400,0.0,0.0,0.0,165.531014251709,,165.89985683035758,164.4968835854378,60.606281766517895,1.4029732449197638,1.7018432558779526,-0.29887001095818877,165.531014251709,168.61867090429317,162.44335759912482,28907825.0,1.0557141535207162,0.020798140910923912,0.007000695484029438
2019-03-12 00:00:00-04:00,168.07578524693173,168.98720416829053,167.6728426071463,168.55548095703125,33953500,0.0,0.0,0.0,165.88071212768554,,166.30854896326593,164.8051876669497,63.782215895405315,1.5033612963162284,1.662145978686744,-0.15878468237051568,165.88071212768554,168.64246144206228,163.1189628133088,29533795.0,1.1496490715128211,0.005493944845734511,0.007014678953931964
2019-03-13 00:00:00-04:00,169.4285599894522,170.70453791672466,169.1887120928868,169.8218994140625,42426100,0.0,0.0,0.0,166.17428436279297,,166.8492150593642,165.18555462666723,70.46336406002997,1.663660432696986,1.6624488748926416,0.0012115578043443431,166.17428436279297,169.29679522659188,163.05177349899407,30168995.0,1.4062815151780828,0.007513362661603962,0.006493993461635042
2019-03-14 00:00:00-04:00,169.93701553613417,170.13847954663694,169.48610037471093,169.53407287597656,23751500,0.0,0.0,0.0,166.44771194458008,160.8064877319336,167.2623675121155,165.5146845437658,65.65579925534244,1.747682968349693,1.6794959368878506,0.06818703146184246,166.44771194458008,169.74552289462727,163.14990099453289,30051865.0,0.7903502827528341,-0.0016948729173270616,0.006536923059596262
2019-03-15 00:00:00-04:00,170.1960492576971,171.61595924302674,170.08092696018764,171.10748291015625,38192000,0.0,0.0,0.0,166.78973464965821,161.25682678222657,167.85404175889317,165.93730931095615,68.28174420186643,1.9167324479370222,1.7269437808562915,0.18978866708073072,166.78973464965821,170.52512420707748,163.05434509223895,30445125.0,1.2544537097482766,0.009280789445380133,0.006753277969817011
2019-03-18 00:00:00-04:00,171.03441538032976,172.0340065942762,170.68840529331666,171.51498413085938,32935100,0.324,0.0,0.0,167.11759567260742,161.81240631103515,168.41735874861845,166.3581634185138,68.85877447961427,2.059195330104643,1.7933946976942352,0.26580063241040786,167.11759567260742,171.3002515886173,162.93493975659754,30465795.0,1.0810517171798735,0.0023815511383395993,0.006735131260769208
2019-03-19 00:00:00-04:00,172.2165974388929,173.00473717002603,171.36118571396173,172.09165954589844,36893300,0.0,0.0,0.0,167.45798034667968,162.2565252685547,168.98271654351612,166.7901789042351,70.74413003115748,2.192537639281028,1.8732238693639194,0.31931376991710847,167.45798034667968,172.0956131203112,162.82034757304814,31336075.0,1.1773427271922217,0.003362245100399397,0.0067423002082319305
2019-03-20 00:00:00-04:00,172.10130022577889,173.8313508783068,171.31317500205833,172.7740936279297,50105000,0.0,0.0,0.0,167.83392639160155,162.678603515625,169.56607582751454,167.24048898906858,74.18834845099302,2.3255868384459575,1.9636969920867948,0.36188984635916266,167.83392639160155,172.91730011025143,162.75055267295167,32211675.0,1.555491914034275,0.0039655267653992965,0.006734233570943726
2019-03-21 00:00:00-04:00,172.25509743309294,175.724805069708,172.2358705729302,175.47491455078125,42428500,0.0,0.0,0.0,168.3751335144043,163.12725952148438,170.47522090957193,167.8594277783281,76.81494159119649,2.6157931312438336,2.0941168298663833,0.5216763013774504,168.3751335144043,174.27138380370718,162.4788832251014,33072730.0,1.2828847210375436,0.01563209429226009,0.007208475560263525
2019-03-22 00:00:00-04:00,174.71559178485975,175.18655448862748,171.43810904850366,171.6207275390625,70794500,0.0,0.0,0.0,168.66270904541017,163.47388763427733,170.65146794923794,168.14183702339383,61.24130773056387,2.5096309258441067,2.177219959987651,0.3324109658564556,168.66270904541017,174.60519947444092,162.7202186163794,35225685.0,2.0097409035480784,-0.02196431906854346,0.00906275607843429
2019-03-25 00:00:00-04:00,170.995995001171,171.88984593515804,170.05406958792935,171.2939453125,46336500,0.0,0.0,0.0,168.90372543334962,163.80515319824218,170.7503178580035,168.37826789947465,59.950947373426,2.372049958528862,2.216186076327533,0.15586388220132896,168.90372543334962,174.86336458031923,162.94408628638,35912070.0,1.29027650035211,-0.0019040953342195355,0.009086448415431643
2019-03-26 00:00:00-04:00,172.6202880648544,173.66792434237138,171.2170209659707,172.09165954589844,33248100,0.0,0.0,0.0,169.1759941101074,164.16369415283202,170.95669090307842,168.656539411549,64.6042142594693,2.3001514915294194,2.232979199579452,0.06717229194996754,169.1759941101074,175.19860860850173,163.1533796117131,36477490.0,0.9114689634621241,0.004656990251133086,0.0091134373569224
2019-03-27 00:00:00-04:00,172.35120220507602,172.73565138039382,169.7369067486864,170.9863739013672,37096700,0.0,0.0,0.0,169.39827499389648,164.52737518310548,170.96125775760177,168.83098031732086,67.94085627692246,2.1302774402809064,2.2124388083721707,-0.08216136809126429,169.39827499389648,175.33896919552333,163.45758079226962,37074225.0,1.0006062163133551,-0.006422656667079529,0.00928014572994905
2019-03-28 00:00:00-04:00,171.42846141285008,172.02436188750372,170.3519922545616,171.38040161132812,30368200,0.0,0.0,0.0,169.65944290161133,164.83926300048827,171.0257442878204,169.02170995721914,69.55635819363097,2.0040343306012574,2.1707578489421033,-0.16672351834084598,169.65944290161133,175.45772479992462,163.86116100329804,37338360.0,0.8133244202477024,0.002304439242557521,0.009241540321530189
2019-03-29 00:00:00-04:00,172.70682673065963,172.8413854150711,171.6495694490004,172.67799377441406,35205500,0.0,0.0,0.0,169.92792816162108,165.17767791748048,171.27994605739482,169.29504525810955,65.57434673783567,1.9849007992852705,2.1335863934386654,-0.14868559415339488,169.92792816162108,175.76496747281647,164.0908888504257,37527075.0,0.9381359991419529,0.007571415114481672,0.00926217958456836
2019-04-01 00:00:00-04:00,174.45605242878176,175.1769055128066,173.74482010531844,174.9654541015625,30969500,0.0,0.0,0.0,170.30934677124023,165.53728240966797,171.846965302584,169.71866228838425,68.253569597372,2.1283030141997585,2.132529716554498,-0.00422670235473932,170.30934677124023,176.42390167260567,164.1947918698748,37172375.0,0.833132131051621,0.01324697071785974,0.009609406335994617
2019-04-02 00:00:00-04:00,175.1577140914138,175.80167449626737,174.7155843611735,175.628662109375,22645200,0.0,0.0,0.0,170.71769027709962,165.87906677246093,172.42878044614488,170.15989924985348,67.12411736224732,2.268881196291403,2.1598000338991983,0.10908116239220478,170.71769027709962,177.1157758767946,164.31960467740464,37188640.0,0.6089278876560154,0.0037905083104434745,0.009608012742797897
2019-04-03 00:00:00-04:00,176.6185905297855,177.73351335268276,176.08997673077326,176.6378173828125,31633500,0.0,0.0,0.0,171.22398376464844,166.3045458984375,173.07633931461203,170.64325373070145,70.09403235928596,2.4330855839105823,2.2144571782103206,0.21862840570026165,171.22398376464844,177.8202601258562,164.62770740344067,37410585.0,0.8455761918718994,0.005745960034752473,0.009439152736787403
2019-04-04 00:00:00-04:00,176.68593424081544,177.32989470015622,175.5517841986328,176.5706024169922,28530800,0.0,0.0,0.0,171.82908935546874,166.7246520996094,173.61392859669488,171.08528765685708,66.89270100337731,2.5286409398378,2.2772939620904475,0.25134697774735226,171.82908935546874,178.02421785440092,165.63396085653656,36866755.0,0.7738896466477725,-0.0003805242094598871,0.008777993972202209
2019-04-05 00:00:00-04:00,177.07998183869617,177.58938355067076,176.8685304111828,177.48365783691406,25674700,0.0,0.0,0.0,172.4923194885254,167.1428713989258,174.20928124910475,171.56220910670237,67.89641424784486,2.6470721424023793,2.3512496278633774,0.2958225145390019,172.4923194885254,178.06607796004158,166.9185610170092,36185330.0,0.7095333937814026,0.005171050035642999,0.008700138061874845
2019-04-08 00:00:00-04:00,177.1953142881388,178.07955904920993,176.49368800292484,177.93539428710938,22697500,0.0,0.0,0.0,173.00736389160156,167.53270904541014,174.78253730564896,172.0370330547406,67.6540683068044,2.7455042509083682,2.430100577814094,0.3154036730942744,173.00736389160156,178.5947655180405,167.4199622651626,35794285.0,0.6341096071621489,0.0025452284210325526,0.007741843424788563
2019-04-09 00:00:00-04:00,177.32985002333731,177.9161444230543,176.93578017016182,177.3106231689453,25631900,0.0,0.0,0.0,173.44512100219725,167.94919372558593,175.17147812585733,172.42976482571018,63.752884207955326,2.741713300147154,2.492423138304465,0.24929016184268926,173.44512100219725,178.93495224165622,167.9552897627383,35378205.0,0.7245110372332344,-0.0035112245130721753,0.007851163114786676
2019-04-10 00:00:00-04:00,177.54136896692708,178.31988820936027,177.3491443472569,178.26222229003906,24563000,0.0,0.0,0.0,173.86713714599608,168.4142596435547,175.64698191787835,172.8639437232496,59.452480675271076,2.7830381946287446,2.550546161524533,0.23249203310421152,173.86713714599608,179.4804943562548,168.25377993573736,34485050.0,0.7122796690159939,0.005366847761778093,0.007794418083887519
2019-04-11 00:00:00-04:00,178.56013233516273,178.56013233516273,177.51249592856652,177.8392791748047,20654100,0.0,0.0,0.0,174.2823974609375,168.79200622558594,175.98426123371453,173.23418071373365,77.48519987752553,2.7500805199808838,2.5904530397824987,0.15962748019838502,174.2823974609375,179.77354046922443,168.79125445265055,34330180.0,0.6016309847486964,-0.0023725897153140663,0.007814865392943562
2019-04-12 00:00:00-04:00,178.6274269314611,178.72353189096407,177.86812002267,178.6082000732422,24989100,0.0,0.0,0.0,174.6574333190918,169.13754455566405,176.38794698276755,173.6339494762588,81.11208468822815,2.753997506508739,2.623161937433558,0.130835569075181,174.6574333190918,180.2590222429364,169.05584439524722,33670035.0,0.7421762406840385,0.00432368429519836,0.007663062662994345
2019-04-15 00:00:00-04:00,178.61778181139528,178.83885398627564,177.44519293847588,178.6370086669922,21073000,0.0,0.0,0.0,175.01353454589844,169.49728302001952,176.73395854013424,174.00600559703057,79.79010061614191,2.7279529431036735,2.6441201407747372,0.0838328023289363,175.01353454589844,180.6791355334852,169.34793355831167,33076930.0,0.6370905643298819,0.00016129491108585192,0.007675991096510883
2019-04-16 00:00:00-04:00,179.29057527590672,179.64620610872836,178.7042808388697,179.25213623046875,27195700,0.0,0.0,0.0,175.37155838012694,169.82941314697266,177.12137245123213,174.39602415268595,89.3771961834203,2.72534829854618,2.660365773697717,0.06498252484846301,175.37155838012694,181.16329811552666,169.57981864472723,32592050.0,0.8344274140472907,0.0034434497535908992,0.0076767351431423604
2019-04-17 00:00:00-04:00,180.45358050371044,180.62657822839313,179.3482781538941,179.87689208984375,29651600,0.0,0.0,0.0,175.72669830322266,170.14525695800782,177.5453003630848,174.8033840542166,89.60569703625517,2.7419163088682126,2.676675881831115,0.06524042703709743,175.72669830322266,181.7155283430791,169.73786826336624,31569380.0,0.9392518953492276,0.0034853467998381404,0.007671238851391505
2019-04-18 00:00:00-04:00,180.1748000765835,180.49196247152923,179.05025655861206,180.10751342773438,28580900,0.0,0.0,0.0,175.9583282470703,170.47549835205078,177.93948841534797,175.19750954979483,88.45754671527888,2.7419788655531363,2.689736479279745,0.05224238627339117,175.9583282470703,182.25651516076607,169.66014133337455,30877000.0,0.925637205687081,0.0012821065297006218,0.006972775769010074
2019-04-22 00:00:00-04:00,179.31940148439676,180.68421475431165,179.18482817694533,180.61692810058594,17936000,0.0,0.0,0.0,176.40813827514648,170.8598681640625,178.35140347477937,175.60010852001494,85.85354426140005,2.7512949547644325,2.702048174907759,0.049246779856673584,176.40813827514648,182.6869278645865,170.12934868570647,28234075.0,0.6352607620401943,0.0028283921262171052,0.0043091544866531075
2019-04-23 00:00:00-04:00,181.07827137780998,183.13510472590457,180.81877485195784,182.91404724121094,33665600,0.0,0.0,0.0,176.98914337158203,171.28384826660155,179.0533504889093,176.14333169557204,88.28270452909038,2.910018793337258,2.7436423000290193,0.16637649330823878,176.98914337158203,183.4239293818307,170.55435736133336,27600530.0,1.2197446933084255,0.01271818297865046,0.004730547626512921
2019-04-24 00:00:00-04:00,183.0678462472148,183.29852450856544,182.27970652027835,182.33738708496094,24977100,0.0,0.0,0.0,177.50142974853514,171.69936553955077,179.5585879963115,176.60328735827682,81.37579861805267,2.955300638034686,2.7859739687988023,0.16932666923588346,177.50142974853514,183.9258953801109,171.0769641169594,27186980.0,0.9187155027884671,-0.0031526291443847443,0.0049305374189571585
2019-04-25 00:00:00-04:00,183.70221705329848,183.78871590944263,182.08749840963537,183.0774688720703,29517500,0.0,0.0,0.0,178.10598449707032,172.0819058227539,180.09995528948085,177.08395630026675,83.34933932280587,3.015998989214097,2.831978973897909,0.18402001531618817,178.10598449707032,184.2170079160474,171.99496107809324,26808020.0,1.1010697544988404,0.004058859233101453,0.00441694975264612
2019-04-26 00:00:00-04:00,182.78912418344763,183.2793136985063,181.26091906592305,183.24085998535156,26359500,0.0,0.0,0.0,178.6990074157715,172.46541259765624,180.5831721552704,177.54099162775316,81.96332177820248,3.042180527517246,2.8740192853645645,0.16816124215268147,178.6990074157715,184.34630470720447,173.0517101243385,26607585.0,0.990676154938526,0.0008924698068413228,0.004447090867339192
