date,open,high,low,close,volume,Dividends,Stock Splits,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,volume_sma,volume_ratio,daily_return,volatility
2019-01-02 00:00:00-05:00,3.0103625622803167,3.186873903405002,3.0031087410434942,3.160276174545288,8496800,0.0,0.0,,,3.160276174545288,3.160276174545288,,0.0,0.0,0.0,,,,,,,
2019-01-03 00:00:00-05:00,3.1385145026267645,3.206217603302758,3.0683936152511304,3.136096715927124,7001600,0.0,0.0,,,3.1471789677937823,3.147721455647395,,-0.000542487853612883,-0.0003013821408960461,-0.0002411057127168369,,,,,,-0.007651058731170224,
2019-01-04 00:00:00-05:00,3.3924005500840653,3.6970638110191087,3.312607824209862,3.684973955154419,47662800,0.0,0.0,,,3.357080475562714,3.3407510624195096,,0.016329413143204352,0.006514517565702476,0.009814895577501877,,,,,,0.17501923216836457,
2019-01-07 00:00:00-05:00,3.65354047164853,3.8227979948579347,3.6124350995085117,3.7430050373077393,18872000,0.0,0.0,,,3.4789017775963087,3.4532036954686665,,0.02569808212764224,0.013013015046034374,0.012685067081607868,,,,,,0.015748030477162,
2019-01-08 00:00:00-05:00,3.747841090417069,3.842141691190087,3.663212328395528,3.822798013687134,13775200,0.0,0.0,,,3.5723371558650663,3.538914142291856,,0.03342301357321009,0.019084528172871505,0.014338485400338587,,,,,,0.02131789179658372,
2019-01-09 00:00:00-05:00,3.8300517262833176,3.963039447688996,3.8010362108532707,3.863903045654297,14218000,0.0,0.0,,,3.6432030063083114,3.6040068276168458,,0.03919617869146563,0.02453590364954829,0.014660275041917342,,,,,,0.01075260367406039,
2019-01-10 00:00:00-05:00,3.805871975247961,3.8687390399905635,3.7526769794763584,3.85906720161438,11619200,0.0,0.0,,,3.691372346239672,3.649367992934378,,0.04200435330529384,0.02895670224158639,0.01304765106370745,,,,,,-0.0012515438360586328,
2019-01-11 00:00:00-05:00,3.834887488413664,3.880828663028318,3.813126025024501,3.8324697017669678,9679200,0.0,0.0,,,3.7208171895897015,3.6788702151810972,,0.04194697440860429,0.03207850892544303,0.009868465483161254,,,,,,-0.00689220955682901,
2019-01-14 00:00:00-05:00,3.8300516968951626,3.9025903696162785,3.7647666147323777,3.7816925048828125,14443600,0.0,0.0,,,3.732860493688199,3.694110735766143,,0.03874975792205593,0.03361960053989755,0.005130157382158378,,,,,,-0.013249210257486044,
2019-01-15 00:00:00-05:00,3.772020656723475,3.7816924951009274,3.672884025111068,3.7550947666168213,8912800,0.0,0.0,,,3.737073879766947,3.702525938484998,,0.03454794128194916,0.033827602756223235,0.000720338525725922,,,,,,-0.007033289520935182,
2019-01-16 00:00:00-05:00,3.7647667022102973,3.8421416418227534,3.7188255263797827,3.7913644313812256,7970400,0.0,0.0,,,3.747007741674701,3.7140483191577136,,0.03295942251698758,0.033637649880604865,-0.0006782273636172856,,,,,,0.00965878813148624,
2019-01-17 00:00:00-05:00,3.7454229868915285,3.8276337296846763,3.6994818115279093,3.8131260871887207,6972000,0.0,0.0,,,3.75876336644985,3.726221584070411,,0.032541782379439166,0.033402303500262916,-0.0008605211208237498,,,,,,0.005739795316792362,
2019-01-18 00:00:00-05:00,3.873575249743562,4.086355703647273,3.839723698597831,3.851813554763794,34188800,0.0,0.0,,,3.7749204140697,3.74093466078367,,0.03398575328602993,0.03352578174575089,0.00045997154027904025,,,,,,0.010145866328694186,
2019-01-22 00:00:00-05:00,3.822798017411729,3.8445594816776354,3.6656303493035685,3.692228078842163,12754800,0.0,0.0,,,3.760840549598537,3.735464331985979,73.80953803796861,0.025376217612557816,0.031820886848568763,-0.006444669236010947,,,,,,-0.041431256641241365,
2019-01-23 00:00:00-05:00,3.701899895762545,3.7647667320400813,3.6583765062978615,3.7430050373077393,7348000,0.0,0.0,,,3.7578527959565133,3.7362800515889765,74.94824866120206,0.021572744367536867,0.029696513614022556,-0.008123769246485689,,,,,,0.013752389446509916,
2019-01-24 00:00:00-05:00,3.743005032335149,3.8203799724578857,3.73333319364416,3.8203799724578857,5128000,0.0,0.0,,,3.768185904872321,3.745077594176223,78.01980341076964,0.023108310696097867,0.02834071056733866,-0.0052323998712407935,,,,,,0.020671875773322634,
2019-01-25 00:00:00-05:00,3.859067304323862,3.883246785610453,3.803454059234541,3.84455943107605,7660400,0.0,0.0,,,3.7806648261594824,3.7551758693834225,61.458333333333336,0.02548895677605989,0.027757220787303197,-0.0022682640112433074,,,,,,0.006329071661060004,
2019-01-28 00:00:00-05:00,3.8058721527295347,3.817962008912262,3.624525001773104,3.7478411197662354,11939600,0.0,0.0,,,3.7753523716625232,3.7544512090527826,50.32895825129919,0.02090116260974062,0.026360854452164267,-0.005459691842423647,,,,,,-0.02515718980126258,
2019-01-29 00:00:00-05:00,2.9958550319794566,3.0224525312402326,2.6863557267521805,2.727461099624634,131481200,0.0,0.0,,,3.60709951108277,3.655434502068119,17.31600555137082,-0.04833499098534899,0.011203241135267043,-0.059538232120616034,,,,,,-0.27225807805994884,
2019-01-30 00:00:00-05:00,2.7202071020893897,2.749222616840299,2.6863555529159227,2.7081172466278076,24604000,0.0,0.0,3.618963658809662,,3.463719073905904,3.5660952845469334,15.058482166604378,-0.10237621064102953,-0.011777600282638901,-0.09059861035839063,3.618963658809662,4.357093932832366,2.880833384786958,20236420.0,1.215827700749441,-0.007092256237674066,
2019-01-31 00:00:00-05:00,2.7008634988357025,2.7879100454491166,2.6839378390873545,2.741968870162964,24198400,0.0,0.0,3.5980482935905456,,3.349251982468775,3.489915289641661,16.810354231616955,-0.14066330717288622,-0.037794707116338165,-0.10286860005654805,3.5980482935905456,4.41083415039283,2.7852624367882615,21021500.0,1.1511262279095211,0.012500058325505936,0.07575080405586403
2019-02-01 00:00:00-05:00,2.7347150635599538,2.763730579253013,2.7032815305771014,2.7177891731262207,13909600,0.0,0.0,3.5771329164505006,,3.249577652624529,3.4198290672004616,16.834540192532813,-0.17025141457593262,-0.0644829732543446,-0.10576844132158802,3.5771329164505006,4.4585978253703775,2.695668007530623,21366900.0,0.6509882107371683,-0.008818370368773087,0.07575419943351076
2019-02-04 00:00:00-05:00,2.717789221885336,2.7758202543125727,2.659758189458099,2.749222755432129,17086000,0.0,0.0,3.530345356464386,,3.1709129787773067,3.3599574790273743,18.922863973104185,-0.18904450025006758,-0.08954320817026391,-0.09950129207980367,3.530345356464386,4.484083802522125,2.576606910406647,19838060.0,0.8612737334194976,0.01156586486425315,0.06319082922786941
