date,open,high,low,close,volume,Dividends,Stock Splits,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,volume_sma,volume_ratio,daily_return,volatility
2019-01-02 00:00:00-05:00,20.406667709350586,21.0086669921875,19.920000076293945,20.674667358398438,174879000,0.0,0.0,,,20.674667358398438,20.674667358398438,,0.0,0.0,0.0,,,,,,,
2019-01-03 00:00:00-05:00,20.46666717529297,20.626667022705078,19.825332641601562,20.02400016784668,104478000,0.0,0.0,,,20.3222226301829,20.336820932535023,,-0.014598302352123227,-0.008110167973401793,-0.006488134378721434,,,,,,-0.03147171266518323,
2019-01-04 00:00:00-05:00,20.399999618530273,21.200000762939453,20.18199920654297,21.179332733154297,110911500,0.0,0.0,,,20.656752901319543,20.639527242368167,,0.017225658951375067,0.002273367651506755,0.014952291299868312,,,,,,0.0576973909120706,
2019-01-07 00:00:00-05:00,21.447999954223633,22.44933319091797,21.183332443237305,22.33066749572754,113268000,0.0,0.0,,,21.18514232142218,21.112296155089343,,0.07284616633283747,0.026180142272553743,0.04666602406028372,,,,,,0.05436123871697496,
2019-01-08 00:00:00-05:00,22.797332763671875,22.93400001525879,21.801332473754883,22.356666564941406,105127500,0.0,0.0,,,21.50344127138606,21.40087078566289,,0.10257048572317018,0.04890454239470284,0.05366594332846734,,,,,,0.0011642764023440666,
2019-01-09 00:00:00-05:00,22.366666793823242,22.899999618530273,22.097999572753906,22.568666458129883,81493500,0.0,0.0,,,21.762347033053636,21.634770944853873,,0.1275760881997634,0.07022890536120593,0.05734718283855747,,,,,,0.009482625353500751,
2019-01-10 00:00:00-05:00,22.293333053588867,23.025999069213867,22.119333267211914,22.99799919128418,90846000,0.0,0.0,,,22.038078488945764,21.877214021693604,,0.16086446725216064,0.09316634813903861,0.06769811911312203,,,,,,0.019023398389568458,
2019-01-11 00:00:00-05:00,22.805999755859375,23.227333068847656,22.584667205810547,23.150667190551758,75586500,0.0,0.0,,,22.270258602523185,22.082398881234113,,0.18785972128907247,0.11592294641626852,0.07193677487280395,,,,,,0.0066383165769237085,
2019-01-14 00:00:00-05:00,22.825332641601562,22.833332061767578,22.266666412353516,22.293333053588867,78709500,0.0,0.0,,,22.274823550232316,22.11366395620169,,0.1611595940306252,0.126372836435351,0.03478675759527419,,,,,,-0.03703280470952408,
2019-01-15 00:00:00-05:00,22.333332061767578,23.253332138061523,22.299999237060547,22.961999893188477,90849000,0.0,0.0,,,22.40504320015527,22.230726058916964,,0.17431714123830488,0.137115143874287,0.037201997364017886,,,,,,0.029994027272290946,
2019-01-16 00:00:00-05:00,22.985332489013672,23.46666717529297,22.899999618530273,23.06999969482422,70375500,0.0,0.0,,,22.526714205446147,22.339580115376407,,0.18713409006974047,0.1480590034967911,0.039075086572949363,,,,,,0.004703414429845898,
2019-01-17 00:00:00-05:00,23.08066749572754,23.433332443237305,22.94333267211914,23.15399932861328,55150500,0.0,0.0,,,22.638243441056293,22.43964434804685,,0.19859909300944167,0.1589128951545947,0.03968619785484698,,,,,,0.0036410765019605495,
2019-01-18 00:00:00-05:00,21.53333282470703,21.808666229248047,19.98200035095215,20.150667190551758,362262000,0.0,0.0,,,22.206305702232967,22.17149108691726,,0.03481461531570673,0.1326493875890946,-0.09783477227338785,,,,,,-0.1297111611448507,
2019-01-22 00:00:00-05:00,20.321332931518555,20.53333282470703,19.700000762939453,19.92799949645996,181000500,0.0,0.0,,,21.818382897624456,21.919520282039297,45.71930267331308,-0.10113738441484088,0.08374102045387924,-0.18487840486872012,,,,,,-0.011050140026936717,
2019-01-23 00:00:00-05:00,19.5,19.633333206176758,18.779333114624023,19.172666549682617,187950000,0.0,0.0,,,21.375180116260942,21.62237799356056,42.07526894921871,-0.24719787729961595,0.015139540921467442,-0.2623374182210834,,,,,,-0.03790309945117787,
2019-01-24 00:00:00-05:00,18.868667602539062,19.57866668701172,18.618667602539062,19.43400001525879,120183000,0.0,0.0,,,21.05438479922927,21.39345567993422,46.75372241508863,-0.33907088070495206,-0.05775432327656556,-0.2813165574283865,,,,,,0.013630522645296628,
2019-01-25 00:00:00-05:00,19.625999450683594,19.90133285522461,19.303333282470703,19.80266761779785,108744000,0.0,0.0,,,20.849862617823067,21.231976799483345,41.707504766264066,-0.38211418166027755,-0.12412073365864111,-0.2579934480016364,,,,,,0.018970237843449533,
