date,open,high,low,close,volume,Dividends,Stock Splits,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,volume_sma,volume_ratio,daily_return,volatility
2019-01-02 00:00:00-05:00,36.896080457482114,37.839386848487095,36.73886211985297,37.61785125732422,148158800,0.0,0.0,,,37.61785125732422,37.61785125732422,,0.0,0.0,0.0,,,,,,,
2019-01-03 00:00:00-05:00,34.29722555279616,34.71170924937219,33.8255741979129,33.87083435058594,365248800,0.0,0.0,,,35.58821709950765,35.6722847865178,,-0.08406768701014755,-0.046704270561193084,-0.03736341644895447,,,,,,-0.09960741460502043,
2019-01-04 00:00:00-05:00,34.42825995633532,35.385858747498446,34.2543688410859,35.316776275634766,234428400,0.0,0.0,,,35.48227368326165,35.544554030266575,,-0.06228034700492202,-0.05308790844796723,-0.009192438556954792,,,,,,0.042689882099813614,
2019-01-07 00:00:00-05:00,35.42156528719401,35.45253352215503,34.75458147456687,35.23814392089844,219111200,0.0,0.0,,,35.405211457986944,35.4588951536802,,-0.053683695693258926,-0.05328973339555927,-0.0003939622976996543,,,,,,-0.0022264873249651096,
2019-01-08 00:00:00-05:00,35.62643221113831,36.16478528700009,35.378697182298566,35.9099006652832,164101200,0.0,0.0,,,35.5423337118619,35.56348519203779,,-0.021151480175888082,-0.0437293296533915,0.022577849477503416,,,,,,0.019063340733629586,
2019-01-09 00:00:00-05:00,36.03852127231397,36.8103172407821,35.64309837562767,36.51970291137695,180396400,0.0,0.0,,,35.77988584654657,35.75500797470249,,0.024877871844083188,-0.025132963560962982,0.05001083540504617,,,,,,0.016981451766679312,
2019-01-10 00:00:00-05:00,36.32676495224882,36.67693143634063,35.93610349421872,36.636436462402344,143122800,0.0,0.0,,,35.971022119632856,35.911765462035746,,0.05925665759711052,-0.0037762017560861874,0.0630328593531967,,,,,,0.003196454015758743,
2019-01-11 00:00:00-05:00,36.41727520123071,36.612604058869536,36.090927455960006,36.276729583740234,108092800,0.0,0.0,,,36.03481855549047,35.97057022524224,,0.06424833024822618,0.012571372486157945,0.05167695776206824,,,,,,-0.009818282382110355,
2019-01-14 00:00:00-05:00,35.93371779556231,36.03376482948273,35.54543716517122,35.731239318847656,129756800,0.0,0.0,,,35.97475977719461,35.935096130898245,,0.03966364629636843,0.018829822141780018,0.02083382415458841,,,,,,-0.015036919566671081,
2019-01-15 00:00:00-05:00,35.79556331559936,36.53877207041612,35.74315719727045,36.462547302246094,114843600,0.0,0.0,,,36.06719532361598,36.007879259026616,,0.05931606458936045,0.027901090673186753,0.0314149739161737,,,,,,0.020466907875000162,
2019-01-16 00:00:00-05:00,36.46492951737159,37.13191353036799,36.445872415883635,36.907997131347656,122278800,0.0,0.0,,,36.22104178126737,36.124624832224406,,0.09641694904296116,0.04289196898925851,0.05352498005370265,,,,,,0.01221664041760806,
2019-01-17 00:00:00-05:00,36.731709681868324,37.55591178709757,36.507793355919425,37.12713623046875,119284800,0.0,0.0,,,36.382142399754535,36.2477991534809,,0.13434324627363736,0.06253186803146238,0.07181137824217498,,,,,,0.0059374421847173675,
2019-01-18 00:00:00-05:00,37.51781489324686,37.60833522881441,37.1557371857476,37.3558349609375,135004000,0.0,0.0,,,36.55121241845292,36.37760534846408,,0.17360706998884012,0.08603923985590961,0.08756783013293051,,,,,,0.006159880714986743,
2019-01-22 00:00:00-05:00,37.258161960363196,37.334386728093314,36.35535044644679,36.517333984375,121576000,0.0,0.0,,,36.545444002807145,36.39329853715475,44.518341232659736,0.15214546565239573,0.09986871161543055,0.052276754036965176,,,,,,-0.02244631869263025,
2019-01-23 00:00:00-05:00,36.71980687861818,36.95563439699075,36.13619728825342,36.66501998901367,92522400,0.0,0.0,,,36.56547502756619,36.42269214231219,45.32277617508744,0.1427828852540003,0.10876454049653587,0.03401834475746442,,,,,,0.004044271268594413,
2019-01-24 00:00:00-05:00,36.7102833160953,36.798419228909076,36.14573077657716,36.37440872192383,101766000,0.0,0.0,,,36.53389981408601,36.41764129990074,68.60160524962771,0.11625851418527589,0.11030674441550127,0.005951769769774615,,,,,,-0.007926117786842157,
2019-01-25 00:00:00-05:00,37.03662400515112,37.66787815610995,36.760305150477386,37.57973861694336,134142000,0.0,0.0,,,36.70478285103133,36.5356043260244,67.43732554502849,0.16917852500693442,0.12235234330718818,0.04682618169974624,,,,,,0.03313675568540719,
2019-01-28 00:00:00-05:00,37.11047553218914,37.23911007071621,36.603094241781356,37.231964111328125,104768400,0.0,0.0,,,36.79010613608096,36.60440344509454,64.75158136925184,0.18570269098641745,0.1352548436255375,0.050447847360879955,,,,,,-0.00925430879549638,
2019-01-29 00:00:00-05:00,37.22004281201305,37.667875530253525,36.71027725105051,36.84605407714844,166348800,0.0,0.0,,,36.799089321053806,36.62770206268304,57.232176905671416,0.17138725837076407,0.1425869939975694,0.02880026437319466,,,,,,-0.010365019503826622,
2019-01-30 00:00:00-05:00,38.887509281083425,39.57831197366916,38.168119117688406,39.36392593383789,244439200,0.0,0.0,36.5774787902832,,37.20816012185673,36.88574877111985,66.96987739561968,0.32241135073687843,0.1789713483915518,0.14344000234532664,36.5774787902832,38.79714028097815,34.357817299588255,157469560.0,1.5522949324301154,0.06833491183119689,
2019-01-31 00:00:00-05:00,39.56877167193524,40.257193353717504,39.19954816570171,39.64738082885742,162958400,0.0,0.0,36.678955268859866,,37.59501210784249,37.14102649601348,67.61418184203984,0.45398561182901176,0.2344862355367681,0.21949937629224367,36.678955268859866,39.25572335985785,34.10218717786188,158209540.0,1.0300162682983593,0.007200879696195761,0.03226016658566712
2019-02-01 00:00:00-05:00,39.77126274294762,40.252440932753835,39.52590482913389,39.66645050048828,130672400,0.0,0.0,36.96873607635498,,37.92198185260953,37.370260328091,70.6531748566286,0.551721524518527,0.2984049300528252,0.25331659446570176,36.96873607635498,39.51923084217407,34.41824131053589,146480720.0,0.8920791760171578,0.0004809818765374452,0.021427140183230015
2019-02-04 00:00:00-05:00,39.878466855937845,40.89085249855339,39.84749860256625,40.79318618774414,125982000,0.0,0.0,37.24255657196045,,38.37338615351566,37.675858417193034,78.80184111745046,0.6975277363226269,0.3787034903439625,0.3188242459786644,37.24255657196045,40.19112468331897,34.29398846060193,141058400.0,0.8931194455629725,0.028405256155752845,0.02042980284096959
2019-02-05 00:00:00-05:00,41.176671179971386,41.7054936950776,41.05518630181897,41.49110412597656,144406400,0.0,0.0,37.55520458221436,,38.86189970211469,38.01138088056058,78.72098718520792,0.8505188215541111,0.4735142879186732,0.37700453363543784,37.55520458221436,40.90732148560402,34.203087678824694,137323160.0,1.0515808112775733,0.01710868905950047,0.020406384721148668
2019-02-06 00:00:00-05:00,41.60307569024123,41.82223051192853,41.17430368331649,41.50541305541992,112958400,0.0,0.0,37.834980201721194,,39.274935995502624,38.3144518695505,77.61871129104188,0.9604841259521208,0.5712775948565129,0.389206531095608,37.834980201721194,41.52581952414505,34.14414087929734,134766020.0,0.8381816128427626,0.00034486740579176,0.020320378365341143
2019-02-07 00:00:00-05:00,41.06711578472044,41.43395865863458,40.576407192782746,40.71933364868164,126966800,0.0,0.0,38.04496173858642,,39.500076083832745,38.52044140975957,70.20369911866693,0.979634674073175,0.6531965956879006,0.3264380783852744,38.04496173858642,41.895145502725065,34.19477797444778,132094540.0,0.961181287281064,-0.018939202115364373,0.021010109715992025
2019-02-08 00:00:00-05:00,40.42746391729229,40.826977430058655,40.29110111604144,40.76716995239258,95280000,0.1825,0.0,38.25149841308594,,39.69718044898466,38.710681268943816,69.58491656939118,0.9864991800408447,0.7200186784408101,0.26648050160003456,38.25149841308594,42.22474903724145,34.27824778893043,129702400.0,0.7346047567354189,0.0011747811033369082,0.021027454390000658
2019-02-11 00:00:00-05:00,40.92029281976342,40.95857049640146,40.48967808348592,40.532737731933594,83973600,0.0,0.0,38.46429882049561,,39.82693471128567,38.863344135187354,74.77109515682818,0.9635905760983192,0.7688274679015971,0.19476310819672216,38.46429882049561,42.448097143276186,34.48050049771503,128496440.0,0.6535091555843882,-0.005750514954379948,0.020890089757993082
2019-02-12 00:00:00-05:00,40.6930175371876,40.9083230404144,40.59732336325164,40.88200759887695,89134000,0.0,0.0,38.72183723449707,,39.99054136725315,39.03085308180373,75.38334789113884,0.959688285449424,0.8070587915189884,0.15262949393043557,38.72183723449707,42.62688832028964,34.81678614870451,126465300.0,0.7048099360061614,0.008616981888893926,0.02031200611583216
2019-02-13 00:00:00-05:00,41.00161657355029,41.26237631491163,40.64994829285385,40.7121467590332,89960800,0.0,0.0,38.93431720733643,,40.10230191649688,39.169135491172746,76.49533616170956,0.9331664253241314,0.8323115797176317,0.10085484560649971,38.93431720733643,42.7838216223548,35.084812792318054,125221160.0,0.7184153221388462,-0.0041549045612040425,0.02019529136067791
2019-02-14 00:00:00-05:00,40.599710089365466,40.97051353375331,40.52076378013357,40.860469818115234,87342800,0.0,0.0,39.131940841674805,,40.21960418428761,39.30711593018016,73.01025693713132,0.9124882541074513,0.8483628109650684,0.06412544314238289,39.131940841674805,42.949124674336645,35.314757009012965,123474360.0,0.7073760090758924,0.0036432139027187116,0.020140969123737203
2019-02-15 00:00:00-05:00,40.968123035515944,41.07577576743532,40.609278162212156,40.769561767578125,98507200,0.0,0.0,39.31406211853027,,40.30461843076268,39.42553452071782,75.73929416780278,0.8790839100448622,0.8545119025933355,0.024572007451526656,39.31406211853027,43.07566694225183,35.55245729480872,122435480.0,0.8045641671842182,-0.002224841049106252,0.020209687449767207
2019-02-19 00:00:00-05:00,40.59971388249842,41.013580648024224,40.547083004759976,40.891571044921875,75891200,0.0,0.0,39.49084892272949,,40.395284658065336,39.54343050709487,80.61039054003191,0.8518541509704676,0.8539800151450404,-0.0021258641745728335,39.49084892272949,43.19688229282088,35.7848155526381,119479840.0,0.6351799600669034,0.0029926560908186683,0.02021153551043815
2019-02-20 00:00:00-05:00,40.953768062081025,41.463328928356844,40.90592281110477,41.154720306396484,104457600,0.0,0.0,39.722718238830566,,40.51252116982431,39.67219062960753,70.56797808634025,0.8403305402167831,0.8512487352359424,-0.01091819501915925,39.722718238830566,43.219819449348606,36.22561702831253,118623920.0,0.8805778800768007,0.006435293503042949,0.019173414556412898
2019-02-21 00:00:00-05:00,41.09969224491455,41.23605137212682,40.740847441234315,40.92266082763672,68998800,0.0,0.0,39.93560028076172,,40.57580238936734,39.771537319632294,64.8220811131713,0.8042650697350453,0.8418481888211052,-0.037583119086059935,39.93560028076172,43.15642474264767,36.714775818875765,117447740.0,0.5874851231705267,-0.005638708683526117,0.01935121812633099
2019-02-22 00:00:00-05:00,41.04707864240207,41.38678476135967,40.999233378530235,41.379608154296875,75652800,0.0,0.0,40.18586025238037,,40.69976783847183,39.898611654148006,68.07190226314265,0.8011561843238226,0.8337071460022079,-0.032550961678385226,40.18586025238037,42.992828869010516,37.37889163575023,116142080.0,0.6513814803385646,0.01116611963686287,0.01911409960612913
